"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"177","(Intercept)",8592346.99954443,1787208175.90524,1.24929795529421,8592346.99954443,0.999841692166285,1787208175.90524,1.24929795529421,8592346.99954443,0.999841692166285,TRUE,1,0.749506937413459,NA,NA,0.0901670189305222,NA,NA,0.0901670189305222,0.0267883910998448,0,14778.975349168,0.0006097299234,20825168.3276808,1e-04,"4_209_9",4,209,9,1881,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","Total_Sales_B",-0.904365072704813,-356889588.6415,-0.249473698345065,0,0,-356889588.6415,-0.249473698345065,0,0,FALSE,1,0.749506937413459,NA,NA,0.0901670189305222,NA,NA,0.0901670189305222,0.0267883910998448,0,14778.975349168,0.0006097299234,20825168.3276808,1e-04,"4_209_9",4,209,9,1881,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","tv_A",4227.80648989434,80186.1445365185,5.60518845890229e-05,393.069335963326,4.57392037389886e-05,80186.1445365185,5.60518845890229e-05,393.069335963326,4.57392037389886e-05,TRUE,1,0.749506937413459,NA,NA,0.0901670189305222,NA,NA,0.0901670189305222,0.0267883910998448,0,14778.975349168,0.0006097299234,20825168.3276808,1e-04,"4_209_9",4,209,9,1881,2,120000,576.923076923077,805.043940271961,228.120863348884,553.187398045129,0.3,0.318942253003778,0.958858156611558,0.668217871137654,1.49651789213222,NA,NA,NA,NA,NA,NA,0.594286434542374
"180","web_A",24452.592759436,171226.591723198,0.000119691166264634,967.381874142362,0.000112568629975579,171226.591723198,0.000119691166264634,967.381874142362,0.000112568629975579,TRUE,1,0.749506937413459,NA,NA,0.0901670189305222,NA,NA,0.0901670189305222,0.0267883910998448,0,14778.975349168,0.0006097299234,20825168.3276808,1e-04,"4_209_9",4,209,9,1881,2,280000,1346.15384615385,1785.88713361893,439.733287465085,0.0834957820276031,0.7,0.681057746996222,6.2025438077648e-05,0.611523541868564,1.63526002113412,NA,NA,NA,NA,NA,NA,0.00183282925127344
"181","(Intercept)",8657509.89757772,1800762058.69617,1.25877241847388,8657509.89757772,0.999892939478615,1800762058.69617,1.25877241847388,8657509.89757772,0.999892939478615,TRUE,1,0.751741055472797,NA,NA,0.089764023851918,NA,NA,0.089764023851918,0.448604585561567,0,5864.63484412287,0.0001816310054,20825168.3276808,1e-04,"4_210_9",4,210,9,1890,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"182","Total_Sales_B",-0.938526541631385,-370370729.123993,-0.258897313045844,0,0,-370370729.123993,-0.258897313045844,0,0,FALSE,1,0.751741055472797,NA,NA,0.089764023851918,NA,NA,0.089764023851918,0.448604585561567,0,5864.63484412287,0.0001816310054,20825168.3276808,1e-04,"4_210_9",4,210,9,1890,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"183","tv_A",5507.6275278026,110277.414985593,7.70863466908944e-05,540.575563654866,6.24333897099447e-05,110277.414985593,7.70863466908944e-05,540.575563654866,6.24333897099447e-05,TRUE,1,0.751741055472797,NA,NA,0.089764023851918,NA,NA,0.089764023851918,0.448604585561567,0,5864.63484412287,0.0001816310054,20825168.3276808,1e-04,"4_210_9",4,210,9,1890,2,120000,576.923076923077,785.71500551304,208.791928589964,487.680889369665,0.3,0.617211344521965,0.845313541574086,0.918978458213274,1.088164788916,4,FALSE,0.640195053498724,0.128861388967092,0,1.65040411808017,0.73986167511678
"184","web_A",8535.64276613968,68393.0128416915,4.78082252820145e-05,386.401202495432,4.46271316755097e-05,68393.0128416915,4.78082252820145e-05,386.401202495432,4.46271316755097e-05,TRUE,1,0.751741055472797,NA,NA,0.089764023851918,NA,NA,0.089764023851918,0.448604585561567,0,5864.63484412287,0.0001816310054,20825168.3276808,1e-04,"4_210_9",4,210,9,1890,2,280000,1346.15384615385,1717.56950989654,371.415663742693,0.179841311247196,0.7,0.382788655478035,0.000133596402640774,0.244260760148898,4.09398545796063,4,FALSE,0.284915539365036,0.0340472550442729,0.0190499951302657,0.553988303140476,0.00285173989800471
"185","(Intercept)",8623893.52597441,1793769853.40268,1.25388471266886,8623893.52597441,0.99986504138406,1793769853.40268,1.25388471266886,8623893.52597441,0.99986504138406,TRUE,1,0.750833559340002,NA,NA,0.0899279377783277,NA,NA,0.0899279377783277,0.0359513470702147,0,10307.6647616816,0.0003950013943,20825168.3276808,1e-04,"4_213_1",4,213,1,1909,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"186","Total_Sales_B",-0.920900994106091,-363415159.304087,-0.254035216245334,0,0,-363415159.304087,-0.254035216245334,0,0,FALSE,1,0.750833559340002,NA,NA,0.0899279377783277,NA,NA,0.0899279377783277,0.0359513470702147,0,10307.6647616816,0.0003950013943,20825168.3276808,1e-04,"4_213_1",4,213,1,1909,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"187","tv_A",3622.03001587194,70065.1567583315,4.89770907808297e-05,343.456650776135,3.98207952484094e-05,70065.1567583315,4.89770907808297e-05,343.456650776135,3.98207952484094e-05,TRUE,1,0.750833559340002,NA,NA,0.0899279377783277,NA,NA,0.0899279377783277,0.0359513470702147,0,10307.6647616816,0.0003950013943,20825168.3276808,1e-04,"4_213_1",4,213,1,1909,2,120000,576.923076923077,802.035565589618,225.112488666541,400.251398770035,0.3,0.32542144130614,0.693769091201395,0.583876306319429,1.71269152246249,4,FALSE,0.640195053498724,0.128861388967092,0,1.65040411808017,0.621030505547065
"188","web_A",18670.9470946528,145240.744650967,0.000101526485702179,820.569178819021,9.51378206916882e-05,145240.744650967,0.000101526485702179,820.569178819021,9.51378206916882e-05,TRUE,1,0.750833559340002,NA,NA,0.0899279377783277,NA,NA,0.0899279377783277,0.0359513470702147,0,10307.6647616816,0.0003950013943,20825168.3276808,1e-04,"4_213_1",4,213,1,1909,2,280000,1346.15384615385,1951.32768062417,605.17383447032,0.196075448676472,0.7,0.67457855869386,0.000145656047588237,0.518716945182024,1.92783368518853,4,FALSE,0.284915539365036,0.0340472550442729,0.0190499951302657,0.553988303140476,0.00944967907917128
"189","(Intercept)",8666258.54961174,1802581778.31924,1.26004444264821,8666258.54961174,0.999838861063116,1802581778.31924,1.26004444264821,8666258.54961174,0.999838861063116,TRUE,1,0.751997755931806,NA,NA,0.0897176037204206,NA,NA,0.0897176037204206,0.483600380091045,0,4329.68055981991,0.0001079169412,20825168.3276808,1e-04,"4_215_7",4,215,7,1933,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"190","Total_Sales_B",-0.943369608599952,-372281948.641799,-0.260233297665825,0,0,-372281948.641799,-0.260233297665825,0,0,FALSE,1,0.751997755931806,NA,NA,0.0897176037204206,NA,NA,0.0897176037204206,0.483600380091045,0,4329.68055981991,0.0001079169412,20825168.3276808,1e-04,"4_215_7",4,215,7,1933,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"191","tv_A",8241.47972370043,173437.758976778,0.000121236820971206,850.185093023424,9.80870914749552e-05,173437.758976778,0.000121236820971206,850.185093023424,9.80870914749552e-05,TRUE,1,0.751997755931806,NA,NA,0.0897176037204206,NA,NA,0.0897176037204206,0.483600380091045,0,4329.68055981991,0.0001079169412,20825168.3276808,1e-04,"4_215_7",4,215,7,1933,1,120000,576.923076923077,822.844900349911,245.921823426834,1633.93141671388,0.3,0.64195710814677,2.83214778897073,1.44531465813982,0.691890858760847,4,FALSE,0.640195053498724,0.128861388967092,0,1.65040411808017,0.776524359980377
"192","web_A",13573.2496069287,96732.5635817898,6.76181966501393e-05,546.51165865418,6.30518454092268e-05,96732.5635817898,6.76181966501393e-05,546.51165865418,6.30518454092268e-05,TRUE,1,0.751997755931806,NA,NA,0.0897176037204206,NA,NA,0.0897176037204206,0.483600380091045,0,4329.68055981991,0.0001079169412,20825168.3276808,1e-04,"4_215_7",4,215,7,1933,1,280000,1346.15384615385,1907.62943895145,561.475592797606,0.313581371795614,0.7,0.35804289185323,0.000232946161905313,0.345473441363535,2.89457851247014,4,FALSE,0.284915539365036,0.0340472550442729,0.0190499951302657,0.553988303140476,0.0108338082804568
"193","(Intercept)",8656850.87217837,1800624981.41309,1.25867659842796,8656850.87217837,0.999931237012931,1800624981.41309,1.25867659842796,8656850.87217837,0.999931237012931,TRUE,1,0.751679620363217,NA,NA,0.0897751298395079,NA,NA,0.0897751298395079,0.436617199639994,0,6158.75925077807,0.0001957559247,20825168.3276808,1e-04,"4_215_9",4,215,9,1935,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"194","Total_Sales_B",-0.938016838498875,-370169584.976811,-0.258756708848089,0,0,-370169584.976811,-0.258756708848089,0,0,FALSE,1,0.751679620363217,NA,NA,0.0897751298395079,NA,NA,0.0897751298395079,0.436617199639994,0,6158.75925077807,0.0001957559247,20825168.3276808,1e-04,"4_215_9",4,215,9,1935,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"195","tv_A",3557.79141995772,69763.1983668056,4.8766015201497e-05,341.97646258238,3.95008476302028e-05,69763.1983668056,4.8766015201497e-05,341.97646258238,3.95008476302028e-05,TRUE,1,0.751679620363217,NA,NA,0.0897751298395079,NA,NA,0.0897751298395079,0.436617199639994,0,6158.75925077807,0.0001957559247,20825168.3276808,1e-04,"4_215_9",4,215,9,1935,3,120000,576.923076923077,882.211195571962,305.288118648885,250.92171715423,0.3,0.60873498264812,0.434930976400666,0.581359986390047,1.72010462262719,4,FALSE,0.640195053498724,0.128861388967092,0,1.65040411808017,0.630256498674357
"196","web_A",5323.57363136576,44840.3653438285,3.13444049181994e-05,253.33539742276,2.92621394389758e-05,44840.3653438285,3.13444049181994e-05,253.33539742276,2.92621394389758e-05,TRUE,1,0.751679620363217,NA,NA,0.0897751298395079,NA,NA,0.0897751298395079,0.436617199639994,0,6158.75925077807,0.0001957559247,20825168.3276808,1e-04,"4_215_9",4,215,9,1935,3,280000,1346.15384615385,1656.0538241977,309.899978043854,0.197333812549563,0.7,0.39126501735188,0.000146590832179675,0.160144161942245,6.24437374345651,4,FALSE,0.284915539365036,0.0340472550442729,0.0190499951302657,0.553988303140476,0.002230193841518
"197","(Intercept)",8650447.8790993,1799293158.85266,1.25774562506739,8650447.8790993,0.999990019352538,1799293158.85266,1.25774562506739,8650447.8790993,0.999990019352538,TRUE,1,0.751492171340611,NA,NA,0.089809007618263,NA,NA,0.089809007618263,0.12346328003925,0,7344.24791728339,0.0002526873842,20825168.3276808,1e-04,"4_216_8",4,216,8,1943,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"198","Total_Sales_B",-0.934392383612906,-368739266.345161,-0.257756884560113,0,0,-368739266.345161,-0.257756884560113,0,0,FALSE,1,0.751492171340611,NA,NA,0.089809007618263,NA,NA,0.089809007618263,0.12346328003925,0,7344.24791728339,0.0002526873842,20825168.3276808,1e-04,"4_216_8",4,216,8,1943,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"199","tv_A",443.892265817789,6238.45959388577,4.36082092724282e-06,30.5806842837538,3.53512089733658e-06,6238.45959388577,4.36082092724282e-06,30.5806842837538,3.53512089733658e-06,TRUE,1,0.751492171340611,NA,NA,0.089809007618263,NA,NA,0.089809007618263,0.12346328003925,0,7344.24791728339,0.0002526873842,20825168.3276808,1e-04,"4_216_8",4,216,8,1943,2,120000,576.923076923077,829.271311365341,252.348234442264,77.2239667456502,0.3,0.387301722543288,0.13385487569246,0.0519871632823814,19.2355177097901,2,FALSE,0.710119429825715,0.116058909327666,0,1.67419200610377,0.560188321045558
"200","web_A",971.040766690668,9869.03291329903,6.89867179746466e-06,55.7572480977346,6.44552656504802e-06,9869.03291329903,6.89867179746466e-06,55.7572480977346,6.44552656504802e-06,TRUE,1,0.751492171340611,NA,NA,0.089809007618263,NA,NA,0.089809007618263,0.12346328003925,0,7344.24791728339,0.0002526873842,20825168.3276808,1e-04,"4_216_8",4,216,8,1943,2,280000,1346.15384615385,1824.23625947531,478.082413321467,1.30669941117474,0.7,0.612698277456712,0.000970690991158378,0.0352465461189251,28.3715742423643,2,FALSE,0.712128183033752,0.115351374341466,0,1.67065281459679,0.0562368782977532
"201","(Intercept)",8673099.52966557,1804004702.17043,1.26103909782145,8673099.52966557,0.999868269850646,1804004702.17043,1.26103909782145,8673099.52966557,0.999868269850646,TRUE,1,0.752058715468756,NA,NA,0.0897065766433813,NA,NA,0.0897065766433813,0.540833471621926,0,3596.45603637031,7.270484391e-05,20825168.3276808,1e-04,"4_221_5",4,221,5,1985,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"202","Total_Sales_B",-0.946854101685829,-373657034.148279,-0.261194512780415,0,0,-373657034.148279,-0.261194512780415,0,0,FALSE,1,0.752058715468756,NA,NA,0.0897065766433813,NA,NA,0.0897065766433813,0.540833471621926,0,3596.45603637031,7.270484391e-05,20825168.3276808,1e-04,"4_221_5",4,221,5,1985,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"203","tv_A",7309.93408295784,151725.348037944,0.000106059366572725,743.751706068352,8.57425570871668e-05,151725.348037944,0.000106059366572725,743.751706068352,8.57425570871668e-05,TRUE,1,0.752058715468756,NA,NA,0.0897065766433813,NA,NA,0.0897065766433813,0.540833471621926,0,3596.45603637031,7.270484391e-05,20825168.3276808,1e-04,"4_221_5",4,221,5,1985,1,120000,576.923076923077,841.044185000297,264.12110807722,576.168137937599,0.3,0.682427015276526,0.998691439091838,1.2643779003162,0.790902782902104,4,FALSE,0.640195053498724,0.128861388967092,0,1.65040411808017,0.781433099373312
"204","web_A",9154.90026896614,70606.6298021528,4.93555923877565e-05,398.907513006513,4.59875922668705e-05,70606.6298021528,4.93555923877565e-05,398.907513006513,4.59875922668705e-05,TRUE,1,0.752058715468756,NA,NA,0.0897065766433813,NA,NA,0.0897065766433813,0.540833471621926,0,3596.45603637031,7.270484391e-05,20825168.3276808,1e-04,"4_221_5",4,221,5,1985,1,280000,1346.15384615385,1730.38512686187,384.231280708025,0.0622312462850564,0.7,0.317572984723474,4.62289258117562e-05,0.252166535007689,3.9656332667993,4,FALSE,0.284915539365036,0.0340472550442729,0.0190499951302657,0.553988303140476,0.00164227717823154
"205","(Intercept)",8663172.17876261,1801939813.18263,1.25959569485074,8663172.17876261,0.999952930210317,1801939813.18263,1.25959569485074,8663172.17876261,0.999952930210317,TRUE,1,0.751796832979582,NA,NA,0.0897539394323683,NA,NA,0.0897539394323683,0.0867141556365962,0,5364.83752886636,0.0001576289281,20825168.3276808,1e-04,"4_222_5",4,222,5,1994,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"206","Total_Sales_B",-0.941247110172855,-371444347.087514,-0.259647795695082,0,0,-371444347.087514,-0.259647795695082,0,0,FALSE,1,0.751796832979582,NA,NA,0.0897539394323683,NA,NA,0.0897539394323683,0.0867141556365962,0,5364.83752886636,0.0001576289281,20825168.3276808,1e-04,"4_222_5",4,222,5,1994,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"207","tv_A",923.821980675956,17790.0380722924,1.24356292053464e-05,87.2060689818253,1.00658237434402e-05,17790.0380722924,1.24356292053464e-05,87.2060689818253,1.00658237434402e-05,TRUE,1,0.751796832979582,NA,NA,0.0897539394323683,NA,NA,0.0897539394323683,0.0867141556365962,0,5364.83752886636,0.0001576289281,20825168.3276808,1e-04,"4_222_5",4,222,5,1994,1,120000,576.923076923077,839.629604368959,262.706527445881,12.8513912397258,0.3,0.238683832524497,0.0222757448155248,0.148250317269103,6.7453481275511,4,FALSE,0.640195053498724,0.128861388967092,0,1.65040411808017,0.585463417781602
"208","web_A",6622.99762958889,56743.8668182557,3.96652151368026e-05,320.586818182235,3.70039659391736e-05,56743.8668182557,3.96652151368026e-05,320.586818182235,3.70039659391736e-05,TRUE,1,0.751796832979582,NA,NA,0.0897539394323683,NA,NA,0.0897539394323683,0.0867141556365962,0,5364.83752886636,0.0001576289281,20825168.3276808,1e-04,"4_222_5",4,222,5,1994,1,280000,1346.15384615385,1890.32974401162,544.175897857771,0.755741502549236,0.7,0.761316167475503,0.00056140797332229,0.202656667208056,4.93445398948241,4,FALSE,0.284915539365036,0.0340472550442729,0.0190499951302657,0.553988303140476,0.0216383937868698
"209","(Intercept)",8636188.48788868,1796327205.48084,1.25567235820745,8636188.48788868,0.999964596876102,1796327205.48084,1.25567235820745,8636188.48788868,0.999964596876102,TRUE,1,0.75110261606533,NA,NA,0.0898793713427398,NA,NA,0.0898793713427398,0.0842001784793587,0,9201.29633744044,0.0003418695754,20825168.3276808,1e-04,"4_223_1",4,223,1,1999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"210","Total_Sales_B",-0.926977431543597,-365813103.81005,-0.255711432373145,0,0,-365813103.81005,-0.255711432373145,0,0,FALSE,1,0.75110261606533,NA,NA,0.0898793713427398,NA,NA,0.0898793713427398,0.0842001784793587,0,9201.29633744044,0.0003418695754,20825168.3276808,1e-04,"4_223_1",4,223,1,1999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
"211","tv_A",704.5796197483,13441.3951279665,9.39583182085915e-06,65.8891918037573,7.62915946229469e-06,13441.3951279665,9.39583182085915e-06,65.8891918037573,7.62915946229469e-06,TRUE,1,0.75110261606533,NA,NA,0.0898793713427398,NA,NA,0.0898793713427398,0.0842001784793587,0,9201.29633744044,0.0003418695754,20825168.3276808,1e-04,"4_223_1",4,223,1,1999,3,120000,576.923076923077,768.093901669468,191.170824746391,52.4123528208498,0.3,0.240461482820128,0.0908480782228064,0.112011626066387,8.92764470187512,4,FALSE,0.640195053498724,0.128861388967092,0,1.65040411808017,0.590970185908742
"212","web_A",5082.04816303108,42456.9340777177,2.96783338653248e-05,239.869684054902,2.77739644352527e-05,42456.9340777177,2.96783338653248e-05,239.869684054902,2.77739644352527e-05,TRUE,1,0.75110261606533,NA,NA,0.0898793713427398,NA,NA,0.0898793713427398,0.0842001784793587,0,9201.29633744044,0.0003418695754,20825168.3276808,1e-04,"4_223_1",4,223,1,1999,3,280000,1346.15384615385,1903.02894723848,556.875101084631,6.64776518152445,0.7,0.759538517179872,0.00493833984913245,0.15163190742042,6.5949180288774,4,FALSE,0.284915539365036,0.0340472550442729,0.0190499951302657,0.553988303140476,0.0718347902660953
"213","(Intercept)",6977829.14407587,1451388461.96778,1.01455256433994,6977829.14407587,0.999887516583572,1451388461.96778,1.01455256433994,6977829.14407587,0.999887516583572,TRUE,1,0.0692920808367659,NA,NA,0.173802718364418,NA,NA,0.173802718364418,7.60030599350254e-05,0,4097756.72617516,0.1966891097,20825168.3276808,1e-04,"5_43_9",5,43,9,387,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"214","Total_Sales_B",-0.0531210170364382,-20963146.9530896,-0.0146537023375925,0,0,-20963146.9530896,-0.0146537023375925,0,0,FALSE,1,0.0692920808367659,NA,NA,0.173802718364418,NA,NA,0.173802718364418,7.60030599350254e-05,0,4097756.72617516,0.1966891097,20825168.3276808,1e-04,"5_43_9",5,43,9,387,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"215","tv_A",3066.49662553691,43397.7198918033,3.03359639107512e-05,212.733921038251,3.04836916479407e-05,43397.7198918033,3.03359639107512e-05,212.733921038251,3.04836916479407e-05,TRUE,1,0.0692920808367659,NA,NA,0.173802718364418,NA,NA,0.173802718364418,7.60030599350254e-05,0,4097756.72617516,0.1966891097,20825168.3276808,1e-04,"5_43_9",5,43,9,387,3,120000,576.923076923077,878.170840919403,301.247763996326,0.645657721310065,0.3,0.299946257720929,0.00111914005027078,0.361647665765027,2.76512222990464,3,FALSE,1.16278782354894,0.407788797850496,0,3.77291918936417,0.0871164669979105
"216","web_A",10066.5789648301,101287.265417067,7.08020337467353e-05,572.24443738456,8.19997247798749e-05,101287.265417067,7.08020337467353e-05,572.24443738456,8.19997247798749e-05,TRUE,1,0.0692920808367659,NA,NA,0.173802718364418,NA,NA,0.173802718364418,7.60030599350254e-05,0,4097756.72617516,0.1966891097,20825168.3276808,1e-04,"5_43_9",5,43,9,387,3,280000,1346.15384615385,1657.51417509096,311.360328937109,1009.95463902119,0.7,0.700053742279071,0.750252017558596,0.361740233632382,2.76441464627417,3,FALSE,1.21166170398841,0.41559561619172,0,3.87397577145599,0.343632470837642
"217","(Intercept)",7025073.64533195,1461215318.22904,1.02142175372687,7025073.64533195,0.999809840395149,1461215318.22904,1.02142175372687,7025073.64533195,0.999809840395149,TRUE,1,0.108060847782718,NA,NA,0.170144327320607,NA,NA,0.170144327320607,4.85745222337491e-07,0,2700207.56329833,0.1295737371,20825168.3276808,1e-04,"5_57_5",5,57,5,509,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"218","Total_Sales_B",-0.0782798911647879,-30891593.4503603,-0.0215939055413998,0,0,-30891593.4503603,-0.0215939055413998,0,0,FALSE,1,0.108060847782718,NA,NA,0.170144327320607,NA,NA,0.170144327320607,4.85745222337491e-07,0,2700207.56329833,0.1295737371,20825168.3276808,1e-04,"5_57_5",5,57,5,509,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"219","tv_A",4836.21804666518,73882.48180529,5.16454852298663e-05,362.169028457304,5.15439662014893e-05,73882.48180529,5.16454852298663e-05,362.169028457304,5.15439662014893e-05,TRUE,1,0.108060847782718,NA,NA,0.170144327320607,NA,NA,0.170144327320607,4.85745222337491e-07,0,2700207.56329833,0.1295737371,20825168.3276808,1e-04,"5_57_5",5,57,5,509,1,120000,576.923076923077,888.401905117088,311.478828194011,8.53413719901468,0.3,0.299999656526259,0.0147925044782921,0.615687348377416,1.62420098875737,3,FALSE,1.16278782354894,0.407788797850496,0,3.77291918936417,0.206479997268111
"220","web_A",15975.8878903865,172392.739509248,0.00012050632930178,973.970279713267,0.000138615638649825,172392.739509248,0.00012050632930178,973.970279713267,0.000138615638649825,TRUE,1,0.108060847782718,NA,NA,0.170144327320607,NA,NA,0.170144327320607,4.85745222337491e-07,0,2700207.56329833,0.1295737371,20825168.3276808,1e-04,"5_57_5",5,57,5,509,1,280000,1346.15384615385,1994.06437198834,647.910525834499,898.139247581138,0.7,0.700000343473741,0.667189155345988,0.615688355390172,1.62419833223301,3,FALSE,1.21166170398841,0.41559561619172,0,3.87397577145599,0.403495714603559
"221","(Intercept)",7777301.44869671,1617678701.32891,1.13079311136743,7777301.44869671,0.999676513864931,1617678701.32891,1.13079311136743,7777301.44869671,0.999676513864931,TRUE,1,0.557206347952455,NA,NA,0.119881054161041,NA,NA,0.119881054161041,0.000183316500947697,0,243976.838371741,0.01161664144,20825168.3276808,1e-04,"5_102_2",5,102,2,911,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"222","Total_Sales_B",-0.475312513733253,-187572577.294554,-0.131117370904293,0,0,-187572577.294554,-0.131117370904293,0,0,FALSE,1,0.557206347952455,NA,NA,0.119881054161041,NA,NA,0.119881054161041,0.000183316500947697,0,243976.838371741,0.01161664144,20825168.3276808,1e-04,"5_102_2",5,102,2,911,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"223","tv_A",14946.3093793011,139222.91930764,9.7319892985062e-05,682.465290723727,8.77225252441307e-05,139222.91930764,9.7319892985062e-05,682.465290723727,8.77225252441307e-05,TRUE,1,0.557206347952455,NA,NA,0.119881054161041,NA,NA,0.119881054161041,0.000183316500947697,0,243976.838371741,0.01161664144,20825168.3276808,1e-04,"5_102_2",5,102,2,911,3,120000,576.923076923077,714.805840750877,137.8827638278,536.823696041936,0.3,0.300129624340924,0.930494406472689,1.16019099423034,0.861927049057466,2,FALSE,0.710119429825715,0.116058909327666,0,1.67419200610377,0.194948671554629
"224","web_A",24619.9065708834,324653.046330107,0.000226939643869302,1834.19800186501,0.000235763609825064,324653.046330107,0.000226939643869302,1834.19800186501,0.000235763609825064,TRUE,1,0.557206347952455,NA,NA,0.119881054161041,NA,NA,0.119881054161041,0.000183316500947697,0,243976.838371741,0.01161664144,20825168.3276808,1e-04,"5_102_2",5,102,2,911,3,280000,1346.15384615385,1406.98159684879,60.8277506949422,168.793303158961,0.7,0.699870375659077,0.125389310918086,1.15947516546467,0.862459179623086,2,FALSE,0.712128183033752,0.115351374341466,0,1.67065281459679,0.00186753131057994
"225","(Intercept)",8625049.79971582,1794010358.34089,1.25405283092815,8625049.79971582,0.999631586263312,1794010358.34089,1.25405283092815,8625049.79971582,0.999631586263312,TRUE,1,0.751082689930718,NA,NA,0.0898829690354528,NA,NA,0.0898829690354528,0.0413750518218692,0,8725.98303345197,0.000319043309,20825168.3276808,1e-04,"5_111_8",5,111,8,998,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"226","Total_Sales_B",-0.92244357822653,-364023909.275536,-0.254460745909348,0,0,-364023909.275536,-0.254460745909348,0,0,FALSE,1,0.751082689930718,NA,NA,0.0898829690354528,NA,NA,0.0898829690354528,0.0413750518218692,0,8725.98303345197,0.000319043309,20825168.3276808,1e-04,"5_111_8",5,111,8,998,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
"227","tv_A",8258.12445722777,157992.575956089,0.000110440297193488,774.473411549454,8.97604191145016e-05,157992.575956089,0.000110440297193488,774.473411549454,8.97604191145016e-05,TRUE,1,0.751082689930718,NA,NA,0.0898829690354528,NA,NA,0.0898829690354528,0.0413750518218692,0,8725.98303345197,0.000319043309,20825168.3276808,1e-04,"5_111_8",5,111,8,998,2,120000,576.923076923077,1065.87554074039,488.952463817316,94.6612491938215,0.3,0.270743420284811,0.164079498602624,1.31660479963407,0.759529359362758,3,TRUE,1.16278782354894,0.407788797850496,0,3.77291918936417,0.57130223572042
